GO_ID	GO_Name	GO_Category	Enrichment	p_uncorrected	p_fdr_bh	Study_Count	Study_Total	Pop_Count	Pop_Total	Study_Genes	Depth
GO:0046635	positive regulation of alpha-beta T cell activation	BP	p	1.0	1.0	0	28	1	230		9
GO:0005739	mitochondrion	CC	p	0.3248040416555716	1.0	1	28	23	230	TAFAZZIN	5
GO:0007026	negative regulation of microtubule depolymerization	BP	p	1.0	1.0	0	28	1	230		10
GO:0010881	regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion	BP	p	1.0	1.0	0	28	1	230		11
GO:1902904	negative regulation of supramolecular fiber organization	BP	p	1.0	1.0	0	28	2	230		6
GO:0002699	positive regulation of immune effector process	BP	p	1.0	1.0	0	28	1	230		5
GO:1905476	negative regulation of protein localization to membrane	BP	p	1.0	1.0	0	28	1	230		6
GO:0010893	positive regulation of steroid biosynthetic process	BP	p	1.0	1.0	0	28	1	230		9
GO:0033619	membrane protein proteolysis	BP	p	1.0	1.0	0	28	2	230		6
GO:1902459	positive regulation of stem cell population maintenance	BP	p	1.0	1.0	0	28	1	230		5
GO:0072562	blood microparticle	CC	p	1.0	1.0	0	28	1	230		2
GO:0019898	extrinsic component of membrane	CC	p	1.0	1.0	0	28	2	230		2
GO:0160111	axonemal A tubule inner sheath	CC	p	1.0	1.0	0	28	2	230		2
GO:0005802	trans-Golgi network	CC	p	1.0	1.0	0	28	2	230		4
GO:0000801	central element	CC	p	1.0	1.0	0	28	1	230		2
GO:0005652	nuclear lamina	CC	p	1.0	1.0	0	28	1	230		2
GO:0042383	sarcolemma	CC	p	1.0	1.0	0	28	1	230		4
GO:0005794	Golgi apparatus	CC	p	1.0	1.0	1	28	15	230	GDI1	5
GO:0005868	cytoplasmic dynein complex	CC	p	1.0	1.0	0	28	1	230		4
GO:0072559	NLRP3 inflammasome complex	CC	p	1.0	1.0	0	28	1	230		3
GO:0016013	syntrophin complex	CC	p	1.0	1.0	0	28	1	230		4
GO:1904115	axon cytoplasm	CC	p	1.0	1.0	0	28	2	230		6
GO:1990131	Gtr1-Gtr2 GTPase complex	CC	p	1.0	1.0	0	28	1	230		4
GO:0097708	intracellular vesicle	CC	p	1.0	1.0	2	28	17	230	ATP6AP1,DIAPH2	5
GO:0060170	ciliary membrane	CC	p	1.0	1.0	0	28	1	230		5
GO:0005667	transcription regulator complex	CC	p	1.0	1.0	0	28	3	230		2
GO:0070161	anchoring junction	CC	p	1.0	1.0	1	28	11	230	FLNA	3
GO:0055029	nuclear DNA-directed RNA polymerase complex	CC	p	1.0	1.0	0	28	1	230		7
GO:0005643	nuclear pore	CC	p	1.0	1.0	0	28	1	230		3
GO:0000428	DNA-directed RNA polymerase complex	CC	p	1.0	1.0	0	28	1	230		6
GO:0097729	9+2 motile cilium	CC	p	1.0	1.0	0	28	4	230		6
GO:0031463	Cul3-RING ubiquitin ligase complex	CC	p	1.0	1.0	0	28	1	230		6
GO:0005876	spindle microtubule	CC	p	1.0	1.0	0	28	2	230		7
GO:0034364	high-density lipoprotein particle	CC	p	1.0	1.0	0	28	1	230		5
GO:0031253	cell projection membrane	CC	p	1.0	1.0	0	28	2	230		4
GO:0140168	nuclear ribonucleoprotein granule	CC	p	1.0	1.0	0	28	5	230		6
GO:0071339	MLL1 complex	CC	p	1.0	1.0	0	28	1	230		7
GO:0098791	Golgi apparatus subcompartment	CC	p	1.0	1.0	0	28	2	230		3
GO:0099634	postsynaptic specialization membrane	CC	p	1.0	1.0	0	28	2	230		5
GO:0031430	M band	CC	p	1.0	1.0	0	28	1	230		2
GO:0000786	nucleosome	CC	p	1.0	1.0	0	28	2	230		3
GO:0001401	SAM complex	CC	p	1.0	1.0	0	28	1	230		5
GO:0098800	inner mitochondrial membrane protein complex	CC	p	1.0	1.0	0	28	2	230		3
GO:0045177	apical part of cell	CC	p	1.0	1.0	0	28	1	230		2
GO:0000794	condensed nuclear chromosome	CC	p	1.0	1.0	0	28	2	230		7
GO:0071013	catalytic step 2 spliceosome	CC	p	1.0	1.0	0	28	1	230		4
GO:0005923	bicellular tight junction	CC	p	1.0	1.0	0	28	3	230		6
GO:0005689	U12-type spliceosomal complex	CC	p	1.0	1.0	0	28	1	230		4
GO:0099568	cytoplasmic region	CC	p	1.0	1.0	0	28	2	230		3
GO:0098998	extrinsic component of postsynaptic early endosome membrane	CC	p	1.0	1.0	0	28	1	230		6
GO:0030139	endocytic vesicle	CC	p	1.0	1.0	0	28	1	230		7
GO:0030027	lamellipodium	CC	p	1.0	1.0	0	28	2	230		4
GO:0099086	synaptonemal structure	CC	p	1.0	1.0	0	28	2	230		2
GO:0099243	extrinsic component of synaptic membrane	CC	p	1.0	1.0	0	28	1	230		4
GO:0000228	nuclear chromosome	CC	p	1.0	1.0	0	28	2	230		6
GO:0008076	voltage-gated potassium channel complex	CC	p	1.0	1.0	0	28	1	230		7
GO:0000776	kinetochore	CC	p	1.0	1.0	0	28	2	230		5
GO:1902562	H4 histone acetyltransferase complex	CC	p	1.0	1.0	0	28	1	230		7
GO:0016363	nuclear matrix	CC	p	1.0	1.0	0	28	5	230		2
GO:0034362	low-density lipoprotein particle	CC	p	1.0	1.0	0	28	1	230		5
GO:0031981	nuclear lumen	CC	p	1.0	1.0	0	28	2	230		5
GO:0043195	terminal bouton	CC	p	1.0	1.0	0	28	1	230		3
GO:0044284	mitochondrial crista junction	CC	p	1.0	1.0	0	28	1	230		3
GO:0036126	sperm flagellum	CC	p	1.0	1.0	0	28	4	230		7
GO:0070821	tertiary granule membrane	CC	p	1.0	1.0	0	28	1	230		7
GO:0097381	photoreceptor disc membrane	CC	p	1.0	1.0	0	28	4	230		4
GO:0061673	mitotic spindle astral microtubule	CC	p	1.0	1.0	0	28	1	230		9
GO:0031514	motile cilium	CC	p	1.0	1.0	0	28	5	230		5
GO:0005742	mitochondrial outer membrane translocase complex	CC	p	1.0	1.0	0	28	1	230		4
GO:0000781	chromosome, telomeric region	CC	p	1.0	1.0	0	28	2	230		3
GO:0030677	ribonuclease P complex	CC	p	1.0	1.0	0	28	1	230		5
GO:0120111	neuron projection cytoplasm	CC	p	1.0	1.0	0	28	2	230		5
GO:0031252	cell leading edge	CC	p	1.0	1.0	0	28	1	230		2
GO:0000795	synaptonemal complex	CC	p	1.0	1.0	0	28	2	230		3
GO:0044665	MLL1/2 complex	CC	p	1.0	1.0	0	28	1	230		6
GO:0098857	membrane microdomain	CC	p	1.0	1.0	0	28	3	230		3
GO:0009898	cytoplasmic side of plasma membrane	CC	p	1.0	1.0	0	28	2	230		4
GO:0036020	endolysosome membrane	CC	p	1.0	1.0	0	28	1	230		8
GO:0030175	filopodium	CC	p	1.0	1.0	0	28	1	230		5
GO:0005740	mitochondrial envelope	CC	p	1.0	1.0	0	28	1	230		3
GO:0043186	P granule	CC	p	1.0	1.0	0	28	1	230		7
GO:0071944	cell periphery	CC	p	1.0	1.0	0	28	1	230		2
GO:0098984	neuron to neuron synapse	CC	p	1.0	1.0	0	28	1	230		4
GO:0030286	dynein complex	CC	p	1.0	1.0	0	28	1	230		3
GO:0098983	symmetric, GABA-ergic, inhibitory synapse	CC	p	1.0	1.0	0	28	1	230		6
GO:0070822	Sin3-type complex	CC	p	1.0	1.0	0	28	1	230		4
GO:1902493	acetyltransferase complex	CC	p	1.0	1.0	0	28	3	230		4
GO:0044530	supraspliceosomal complex	CC	p	1.0	1.0	0	28	1	230		4
GO:0031985	Golgi cisterna	CC	p	1.0	1.0	0	28	1	230		4
GO:0030678	mitochondrial ribonuclease P complex	CC	p	1.0	1.0	0	28	1	230		6
GO:0060076	excitatory synapse	CC	p	1.0	1.0	0	28	1	230		4
GO:0035098	ESC/E(Z) complex	CC	p	1.0	1.0	0	28	1	230		6
GO:0016328	lateral plasma membrane	CC	p	1.0	1.0	0	28	1	230		2
GO:0098798	mitochondrial protein-containing complex	CC	p	1.0	1.0	0	28	4	230		2
GO:0016607	nuclear speck	CC	p	1.0	1.0	0	28	5	230		7
GO:0045211	postsynaptic membrane	CC	p	1.0	1.0	0	28	6	230		5
GO:0030133	transport vesicle	CC	p	1.0	1.0	0	28	1	230		7
GO:0030893	meiotic cohesin complex	CC	p	1.0	1.0	0	28	1	230		3
GO:0031941	filamentous actin	CC	p	1.0	1.0	0	28	1	230		2
GO:0005604	basement membrane	CC	p	1.0	1.0	0	28	1	230		4
GO:0031010	ISWI-type complex	CC	p	1.0	1.0	0	28	1	230		5
GO:0001669	acrosomal vesicle	CC	p	1.0	1.0	0	28	3	230		9
GO:0009295	nucleoid	CC	p	1.0	1.0	0	28	1	230		2
GO:0045254	pyruvate dehydrogenase complex	CC	p	1.0	1.0	0	28	1	230		5
GO:0120212	sperm head-tail coupling apparatus	CC	p	1.0	1.0	0	28	1	230		2
GO:0000118	histone deacetylase complex	CC	p	1.0	1.0	0	28	1	230		3
GO:0032993	protein-DNA complex	CC	p	1.0	1.0	0	28	2	230		2
GO:0043292	contractile muscle fiber	CC	p	1.0	1.0	0	28	2	230		5
GO:0008328	ionotropic glutamate receptor complex	CC	p	1.0	1.0	0	28	1	230		6
GO:0032280	symmetric synapse	CC	p	1.0	1.0	0	28	1	230		5
GO:0030134	COPII-coated ER to Golgi transport vesicle	CC	p	1.0	1.0	0	28	1	230		8
GO:0090545	CHD-type complex	CC	p	1.0	1.0	0	28	1	230		5
GO:0034361	very-low-density lipoprotein particle	CC	p	1.0	1.0	0	28	1	230		6
GO:0098985	asymmetric, glutamatergic, excitatory synapse	CC	p	1.0	1.0	0	28	1	230		6
GO:0031966	mitochondrial membrane	CC	p	1.0	1.0	1	28	14	230	TAFAZZIN	4
GO:0098982	GABA-ergic synapse	CC	p	1.0	1.0	0	28	3	230		4
GO:0016581	NuRD complex	CC	p	1.0	1.0	0	28	1	230		6
GO:0032838	plasma membrane bounded cell projection cytoplasm	CC	p	1.0	1.0	0	28	2	230		4
GO:0030289	protein phosphatase 4 complex	CC	p	1.0	1.0	0	28	1	230		5
GO:0030659	cytoplasmic vesicle membrane	CC	p	1.0	1.0	1	28	9	230	ATP6AP1	5
GO:0008287	protein serine/threonine phosphatase complex	CC	p	1.0	1.0	0	28	1	230		4
GO:0044309	neuron spine	CC	p	1.0	1.0	0	28	2	230		5
GO:0032279	asymmetric synapse	CC	p	1.0	1.0	0	28	1	230		5
GO:0030892	mitotic cohesin complex	CC	p	1.0	1.0	0	28	1	230		3
GO:0000791	euchromatin	CC	p	1.0	1.0	0	28	1	230		3
GO:0030667	secretory granule membrane	CC	p	1.0	1.0	0	28	1	230		6
GO:0042645	mitochondrial nucleoid	CC	p	1.0	1.0	0	28	1	230		5
GO:0097268	cytoophidium	CC	p	1.0	1.0	0	28	1	230		5
GO:0018444	translation release factor complex	CC	p	1.0	1.0	0	28	1	230		2
GO:0005852	eukaryotic translation initiation factor 3 complex	CC	p	1.0	1.0	0	28	1	230		2
GO:0016589	NURF complex	CC	p	1.0	1.0	0	28	1	230		6
GO:0030141	secretory granule	CC	p	1.0	1.0	0	28	3	230		8
GO:0015935	small ribosomal subunit	CC	p	1.0	1.0	0	28	1	230		4
GO:0005912	adherens junction	CC	p	1.0	1.0	0	28	1	230		5
GO:0044306	neuron projection terminus	CC	p	1.0	1.0	0	28	1	230		2
GO:0044291	cell-cell contact zone	CC	p	1.0	1.0	0	28	1	230		5
GO:0030312	external encapsulating structure	CC	p	1.0	1.0	0	28	3	230		2
GO:0097431	mitotic spindle pole	CC	p	1.0	1.0	0	28	1	230		3
GO:0043527	tRNA methyltransferase complex	CC	p	1.0	1.0	0	28	1	230		5
GO:0005744	TIM23 mitochondrial import inner membrane translocase complex	CC	p	1.0	1.0	0	28	1	230		4
GO:0045121	membrane raft	CC	p	1.0	1.0	0	28	3	230		4
GO:0045240	alpha-ketoacid dehydrogenase complex	CC	p	1.0	1.0	0	28	1	230		4
GO:0008278	cohesin complex	CC	p	1.0	1.0	0	28	1	230		2
GO:1990777	lipoprotein particle	CC	p	1.0	1.0	0	28	1	230		3
GO:1902555	endoribonuclease complex	CC	p	1.0	1.0	0	28	1	230		4
GO:0055038	recycling endosome membrane	CC	p	1.0	1.0	0	28	3	230		7
GO:0031461	cullin-RING ubiquitin ligase complex	CC	p	1.0	1.0	0	28	1	230		5
GO:0000793	condensed chromosome	CC	p	1.0	1.0	0	28	2	230		6
GO:0005681	spliceosomal complex	CC	p	1.0	1.0	0	28	2	230		3
GO:0030135	coated vesicle	CC	p	1.0	1.0	0	28	1	230		7
GO:1903293	phosphatase complex	CC	p	1.0	1.0	0	28	1	230		3
GO:0031527	filopodium membrane	CC	p	1.0	1.0	0	28	1	230		5
GO:0010494	cytoplasmic stress granule	CC	p	1.0	1.0	0	28	3	230		7
GO:0031519	PcG protein complex	CC	p	1.0	1.0	0	28	3	230		3
GO:0034385	triglyceride-rich plasma lipoprotein particle	CC	p	1.0	1.0	0	28	1	230		5
GO:0001750	photoreceptor outer segment	CC	p	1.0	1.0	0	28	4	230		2
GO:0071598	neuronal ribonucleoprotein granule	CC	p	1.0	1.0	0	28	1	230		7
GO:0008023	transcription elongation factor complex	CC	p	1.0	1.0	0	28	1	230		3
GO:1905348	endonuclease complex	CC	p	1.0	1.0	0	28	1	230		3
GO:0098799	outer mitochondrial membrane protein complex	CC	p	1.0	1.0	0	28	1	230		3
GO:0042719	mitochondrial intermembrane space chaperone complex	CC	p	1.0	1.0	0	28	1	230		3
GO:0031594	neuromuscular junction	CC	p	1.0	1.0	0	28	2	230		4
GO:0000775	chromosome, centromeric region	CC	p	1.0	1.0	0	28	2	230		3
GO:0015630	microtubule cytoskeleton	CC	p	1.0	1.0	0	28	4	230		6
GO:0000792	heterochromatin	CC	p	1.0	1.0	0	28	1	230		3
GO:0005743	mitochondrial inner membrane	CC	p	1.0	1.0	1	28	9	230	TAFAZZIN	5
GO:0000235	astral microtubule	CC	p	1.0	1.0	0	28	1	230		8
GO:0032039	integrator complex	CC	p	1.0	1.0	0	28	1	230		3
GO:0005657	replication fork	CC	p	1.0	1.0	0	28	1	230		2
GO:0098839	postsynaptic density membrane	CC	p	1.0	1.0	0	28	2	230		6
GO:0005797	Golgi medial cisterna	CC	p	1.0	1.0	0	28	1	230		5
GO:0061617	MICOS complex	CC	p	1.0	1.0	0	28	1	230		4
GO:0036064	ciliary basal body	CC	p	1.0	1.0	0	28	1	230		3
GO:0000922	spindle pole	CC	p	1.0	1.0	0	28	1	230		2
GO:0099503	secretory vesicle	CC	p	1.0	1.0	0	28	3	230		7
GO:0005759	mitochondrial matrix	CC	p	1.0	1.0	0	28	7	230		5
GO:0005658	alpha DNA polymerase:primase complex	CC	p	1.0	1.0	0	28	1	230		8
GO:0044545	NSL complex	CC	p	1.0	1.0	0	28	1	230		8
GO:0032432	actin filament bundle	CC	p	1.0	1.0	0	28	1	230		2
GO:0014069	postsynaptic density	CC	p	1.0	1.0	0	28	3	230		4
GO:0098892	extrinsic component of postsynaptic specialization membrane	CC	p	1.0	1.0	0	28	1	230		6
GO:0005801	cis-Golgi network	CC	p	1.0	1.0	0	28	1	230		5
GO:0032783	super elongation complex	CC	p	1.0	1.0	0	28	1	230		4
GO:1905360	GTPase complex	CC	p	1.0	1.0	0	28	2	230		3
GO:0012506	vesicle membrane	CC	p	1.0	1.0	1	28	9	230	ATP6AP1	4
GO:0036464	cytoplasmic ribonucleoprotein granule	CC	p	1.0	1.0	0	28	4	230		6
GO:0043034	costamere	CC	p	1.0	1.0	0	28	2	230		2
GO:0031901	early endosome membrane	CC	p	1.0	1.0	0	28	2	230		7
GO:0005834	heterotrimeric G-protein complex	CC	p	1.0	1.0	0	28	1	230		4
GO:0032281	AMPA glutamate receptor complex	CC	p	1.0	1.0	0	28	1	230		7
GO:0000932	P-body	CC	p	1.0	1.0	0	28	1	230		7
GO:0000138	Golgi trans cisterna	CC	p	1.0	1.0	0	28	1	230		5
GO:0048188	Set1C/COMPASS complex	CC	p	1.0	1.0	0	28	1	230		6
GO:0098685	Schaffer collateral - CA1 synapse	CC	p	1.0	1.0	0	28	2	230		4
GO:0034451	centriolar satellite	CC	p	1.0	1.0	0	28	3	230		2
GO:0022627	cytosolic small ribosomal subunit	CC	p	1.0	1.0	0	28	1	230		5
GO:0000123	histone acetyltransferase complex	CC	p	1.0	1.0	0	28	2	230		6
GO:0060077	inhibitory synapse	CC	p	1.0	1.0	0	28	1	230		4
GO:0098878	neurotransmitter receptor complex	CC	p	1.0	1.0	0	28	1	230		5
GO:0000151	ubiquitin ligase complex	CC	p	1.0	1.0	0	28	2	230		4
GO:0016010	dystrophin-associated glycoprotein complex	CC	p	1.0	1.0	0	28	1	230		4
GO:0098687	chromosomal region	CC	p	1.0	1.0	0	28	4	230		2
GO:0098890	extrinsic component of postsynaptic membrane	CC	p	1.0	1.0	0	28	1	230		5
GO:1990531	phospholipid-translocating ATPase complex	CC	p	1.0	1.0	0	28	1	230		3
GO:0005929	cilium	CC	p	1.0	1.0	0	28	7	230		4
GO:0032994	protein-lipid complex	CC	p	1.0	1.0	0	28	1	230		2
GO:0070603	SWI/SNF superfamily-type complex	CC	p	1.0	1.0	0	28	1	230		4
GO:0016592	mediator complex	CC	p	1.0	1.0	0	28	1	230		3
GO:0005927	muscle tendon junction	CC	p	1.0	1.0	0	28	1	230		5
GO:0005581	collagen trimer	CC	p	1.0	1.0	0	28	1	230		2
GO:0005875	microtubule associated complex	CC	p	1.0	1.0	0	28	3	230		2
GO:0016324	apical plasma membrane	CC	p	1.0	1.0	0	28	1	230		4
GO:0140275	MIB complex	CC	p	1.0	1.0	0	28	1	230		4
GO:0042575	DNA polymerase complex	CC	p	1.0	1.0	0	28	1	230		5
GO:0042734	presynaptic membrane	CC	p	1.0	1.0	0	28	4	230		5
GO:0031312	extrinsic component of organelle membrane	CC	p	1.0	1.0	0	28	1	230		3
GO:0031012	extracellular matrix	CC	p	1.0	1.0	0	28	3	230		3
GO:0043197	dendritic spine	CC	p	1.0	1.0	0	28	2	230		6
GO:0055037	recycling endosome	CC	p	1.0	1.0	0	28	2	230		8
GO:0031313	extrinsic component of endosome membrane	CC	p	1.0	1.0	0	28	1	230		4
GO:1990204	oxidoreductase complex	CC	p	1.0	1.0	0	28	1	230		3
GO:0034705	potassium channel complex	CC	p	1.0	1.0	0	28	1	230		6
GO:0035578	azurophil granule lumen	CC	p	1.0	1.0	0	28	1	230		7
GO:0099572	postsynaptic specialization	CC	p	1.0	1.0	0	28	3	230		3
GO:1904813	ficolin-1-rich granule lumen	CC	p	1.0	1.0	0	28	2	230		5
GO:0016323	basolateral plasma membrane	CC	p	1.0	1.0	0	28	4	230		4
GO:0005881	cytoplasmic microtubule	CC	p	1.0	1.0	0	28	2	230		7
GO:0098999	extrinsic component of postsynaptic endosome membrane	CC	p	1.0	1.0	0	28	1	230		5
GO:0098858	actin-based cell projection	CC	p	1.0	1.0	0	28	1	230		4
GO:0005615	extracellular space	CC	p	1.0	1.0	1	28	10	230	FAM3A	2
GO:0061702	canonical inflammasome complex	CC	p	1.0	1.0	0	28	1	230		2
GO:0044232	organelle membrane contact site	CC	p	1.0	1.0	0	28	1	230		2
GO:0070160	tight junction	CC	p	1.0	1.0	0	28	3	230		5
GO:0000987	cis-regulatory region sequence-specific DNA binding	MF	p	0.7003071814937769	1.0	1	28	16	230	KDM6A	7
GO:0001067	transcription regulatory region nucleic acid binding	MF	p	0.7003071814937769	1.0	1	28	16	230	KDM6A	3
GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	MF	p	0.7003071814937769	1.0	1	28	16	230	KDM6A	7
GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	MF	p	0.7003071814937769	1.0	1	28	16	230	KDM6A	8
GO:0060090	molecular adaptor activity	MF	p	0.7016142529763587	1.0	1	28	17	230	MID2	1
GO:1990837	sequence-specific double-stranded DNA binding	MF	p	0.7052915421122135	1.0	1	28	18	230	KDM6A	5
GO:0046914	transition metal ion binding	MF	p	0.7493975806331001	1.0	2	28	26	230	MID2,ZMAT1	6
GO:0003677	DNA binding	MF	p	0.7750883689415304	1.0	3	28	32	230	DNASE1L1,KDM6A,ZMAT1	3
GO:0017111	ribonucleoside triphosphate phosphatase activity	MF	p	0.6003331350312817	1.0	0	28	8	230		6
GO:0008289	lipid binding	MF	p	0.6003331350312817	1.0	0	28	8	230		2
GO:0016772	transferase activity, transferring phosphorus-containing groups	MF	p	0.6050589256643577	1.0	0	28	9	230		3
GO:0016817	hydrolase activity, acting on acid anhydrides	MF	p	0.6147884946148084	1.0	0	28	10	230		3
GO:0016818	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	MF	p	0.6147884946148084	1.0	0	28	10	230		4
GO:0016462	pyrophosphatase activity	MF	p	0.6147884946148084	1.0	0	28	10	230		5
GO:0046872	metal ion binding	MF	p	0.6346342078345392	1.0	5	28	52	230	KDM6A,MID2,TKTL1,TRPC5,ZMAT1	5
GO:0000976	transcription cis-regulatory region binding	MF	p	0.7003071814937769	1.0	1	28	16	230	KDM6A	6
GO:0017076	purine nucleotide binding	MF	p	0.23695898557124173	1.0	0	28	17	230		5
GO:0036094	small molecule binding	MF	p	0.2833096295668024	1.0	6	28	71	230	HTR2C,KDM6A,MID2,TKTL1,TRPC5,ZMAT1	2
GO:0032559	adenyl ribonucleotide binding	MF	p	0.37633329974971796	1.0	0	28	13	230		7
GO:0005524	ATP binding	MF	p	0.37633329974971796	1.0	0	28	13	230		8
GO:0043167	ion binding	MF	p	0.38051629031527445	1.0	6	28	69	230	HTR2C,KDM6A,MID2,TKTL1,TRPC5,ZMAT1	3
GO:0003690	double-stranded DNA binding	MF	p	0.4810759761551228	1.0	1	28	20	230	KDM6A	4
GO:0043565	sequence-specific DNA binding	MF	p	0.48210685350832905	1.0	1	28	19	230	KDM6A	4
GO:0140110	transcription regulator activity	MF	p	0.48868539486747975	1.0	1	28	22	230	MID2	1
GO:0030554	adenyl nucleotide binding	MF	p	0.2278639834275445	1.0	0	28	14	230		6
GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	MF	p	0.2278639834275445	1.0	0	28	14	230		3
GO:0003700	DNA-binding transcription factor activity	MF	p	0.2278639834275445	1.0	0	28	14	230		2
GO:0032555	purine ribonucleotide binding	MF	p	0.22967845909881918	1.0	0	28	16	230		6
GO:0035639	purine ribonucleoside triphosphate binding	MF	p	0.22967845909881918	1.0	0	28	16	230		5
GO:0032553	ribonucleotide binding	MF	p	0.22967845909881918	1.0	0	28	16	230		5
GO:1990756	ubiquitin-like ligase-substrate adaptor activity	MF	p	1.0	1.0	0	28	2	230		4
GO:0004722	protein serine/threonine phosphatase activity	MF	p	1.0	1.0	0	28	1	230		7
GO:0140693	molecular condensate scaffold activity	MF	p	1.0	1.0	0	28	2	230		3
GO:0140683	histone H3K9me/H3K9me2 demethylase activity	MF	p	1.0	1.0	0	28	1	230		7
GO:1904713	beta-catenin destruction complex binding	MF	p	1.0	1.0	0	28	1	230		3
GO:0016791	phosphatase activity	MF	p	1.0	1.0	0	28	3	230		5
GO:0019888	protein phosphatase regulator activity	MF	p	1.0	1.0	0	28	2	230		4
GO:0016773	phosphotransferase activity, alcohol group as acceptor	MF	p	1.0	1.0	0	28	7	230		4
GO:0032454	histone H3K9 demethylase activity	MF	p	1.0	1.0	0	28	1	230		6
GO:0030546	signaling receptor activator activity	MF	p	1.0	1.0	0	28	1	230		3
GO:0001595	angiotensin receptor activity	MF	p	1.0	1.0	0	28	1	230		6
GO:0034432	bis(5'-adenosyl)-pentaphosphatase activity	MF	p	1.0	1.0	0	28	2	230		6
GO:0015232	heme transmembrane transporter activity	MF	p	1.0	1.0	0	28	1	230		3
GO:0042043	neurexin family protein binding	MF	p	1.0	1.0	0	28	2	230		4
GO:0005536	D-glucose binding	MF	p	1.0	1.0	0	28	1	230		4
GO:0038177	death receptor agonist activity	MF	p	1.0	1.0	0	28	1	230		5
GO:0099181	structural constituent of presynapse	MF	p	1.0	1.0	0	28	1	230		3
GO:0017069	snRNA binding	MF	p	1.0	1.0	0	28	1	230		4
GO:0099103	channel activator activity	MF	p	1.0	1.0	0	28	1	230		4
GO:0004175	endopeptidase activity	MF	p	1.0	1.0	0	28	4	230		4
GO:0008079	translation termination factor activity	MF	p	1.0	1.0	0	28	1	230		2
GO:0070915	lysophosphatidic acid receptor activity	MF	p	1.0	1.0	0	28	1	230		6
GO:0003678	DNA helicase activity	MF	p	1.0	1.0	0	28	1	230		6
GO:0140303	intramembrane lipid transporter activity	MF	p	1.0	1.0	0	28	1	230		3
GO:0140006	histone H3 reader activity	MF	p	1.0	1.0	0	28	3	230		5
GO:0106018	phosphatidylinositol-3,5-bisphosphate phosphatase activity	MF	p	1.0	1.0	0	28	1	230		8
GO:0141058	histone H4 demethylase activity	MF	p	1.0	1.0	0	28	1	230		5
GO:1902936	phosphatidylinositol bisphosphate binding	MF	p	1.0	1.0	0	28	1	230		6
GO:0106310	protein serine kinase activity	MF	p	1.0	1.0	0	28	5	230		6
GO:0046982	protein heterodimerization activity	MF	p	1.0	1.0	0	28	5	230		4
GO:0004438	phosphatidylinositol-3-phosphate phosphatase activity	MF	p	1.0	1.0	0	28	1	230		8
GO:0004674	protein serine/threonine kinase activity	MF	p	1.0	1.0	0	28	5	230		6
GO:0050145	nucleoside monophosphate kinase activity	MF	p	1.0	1.0	0	28	1	230		6
GO:0016004	phospholipase activator activity	MF	p	1.0	1.0	0	28	1	230		5
