Gene	GO_ID	GO_Name	GO_Category	Evidence	In_X_Selection	In_All_X
RAP2C	GO:0003924	GTPase activity	Function	IBA	True	True
RAP2C	GO:0003924	GTPase activity	Function	IEA	True	True
RAP2C	GO:0003925	G protein activity	Function	IEA	True	True
RAP2C	GO:0005515	protein binding	Function	IPI	True	True
RAP2C	GO:0005525	GTP binding	Function	IBA	True	True
RAP2C	GO:0005525	GTP binding	Function	IDA	True	True
RAP2C	GO:0005525	GTP binding	Function	IEA	True	True
RAP2C	GO:0005737	cytoplasm	Component	IDA	True	True
RAP2C	GO:0005737	cytoplasm	Component	IEA	True	True
RAP2C	GO:0005768	endosome	Component	IEA	True	True
RAP2C	GO:0005829	cytosol	Component	IEA	True	True
RAP2C	GO:0005886	plasma membrane	Component	IBA	True	True
RAP2C	GO:0005886	plasma membrane	Component	IDA	True	True
RAP2C	GO:0005886	plasma membrane	Component	TAS	True	True
RAP2C	GO:0005923	bicellular tight junction	Component	IDA	True	True
RAP2C	GO:0007165	signal transduction	Process	IEA	True	True
RAP2C	GO:0012505	endomembrane system	Component	IEA	True	True
RAP2C	GO:0016020	membrane	Component	IEA	True	True
RAP2C	GO:0016787	hydrolase activity	Function	IEA	True	True
RAP2C	GO:0019003	GDP binding	Function	IBA	True	True
RAP2C	GO:0019003	GDP binding	Function	IDA	True	True
RAP2C	GO:0019003	GDP binding	Function	IEA	True	True
RAP2C	GO:0030336	negative regulation of cell migration	Process	IBA	True	True
RAP2C	GO:0030336	negative regulation of cell migration	Process	IEA	True	True
RAP2C	GO:0030336	negative regulation of cell migration	Process	ISS	True	True
RAP2C	GO:0030659	cytoplasmic vesicle membrane	Component	IEA	True	True
RAP2C	GO:0032486	Rap protein signal transduction	Process	IBA	True	True
RAP2C	GO:0032486	Rap protein signal transduction	Process	IEA	True	True
RAP2C	GO:0032486	Rap protein signal transduction	Process	ISS	True	True
RAP2C	GO:0044291	cell-cell contact zone	Component	IDA	True	True
RAP2C	GO:0045893	positive regulation of DNA-templated transcription	Process	IEA	True	True
RAP2C	GO:0055037	recycling endosome	Component	IEA	True	True
RAP2C	GO:0055038	recycling endosome membrane	Component	IEA	True	True
RAP2C	GO:0055038	recycling endosome membrane	Component	ISS	True	True
RAP2C	GO:0061097	regulation of protein tyrosine kinase activity	Process	ISS	True	True
RAP2C	GO:0070062	extracellular exosome	Component	HDA	True	True
RAP2C	GO:0070821	tertiary granule membrane	Component	TAS	True	True
RAP2C	GO:0090557	establishment of endothelial intestinal barrier	Process	IGI	True	True
RAP2C	GO:0090557	establishment of endothelial intestinal barrier	Process	IMP	True	True
RAP2C	GO:0098588	bounding membrane of organelle	Component	IEA	True	True
FAM3A	GO:0005576	extracellular region	Component	IEA	True	True
FAM3A	GO:0005615	extracellular space	Component	IBA	True	True
FAM3A	GO:0006006	glucose metabolic process	Process	IEA	True	True
FAM3A	GO:0006754	ATP biosynthetic process	Process	IEA	True	True
FAM3A	GO:0007005	mitochondrion organization	Process	IEA	True	True
FAM3A	GO:0009749	response to glucose	Process	IEA	True	True
FAM3A	GO:0010467	gene expression	Process	IEA	True	True
FAM3A	GO:0019732	antifungal humoral response	Process	IDA	True	True
FAM3A	GO:0030073	insulin secretion	Process	IEA	True	True
FAM3A	GO:0030246	carbohydrate binding	Function	IEA	True	True
FAM3A	GO:0055074	calcium ion homeostasis	Process	IEA	True	True
FAM3A	GO:0061844	antimicrobial humoral immune response mediated by antimicrobial peptide	Process	IDA	True	True
FAM3A	GO:1905035	negative regulation of antifungal innate immune response	Process	IDA	True	True
NYX	GO:0005515	protein binding	Function	IPI	True	True
NYX	GO:0005576	extracellular region	Component	IEA	True	True
NYX	GO:0007601	visual perception	Process	IEA	True	True
NYX	GO:0007601	visual perception	Process	IEA	True	True
NYX	GO:0007601	visual perception	Process	IMP	True	True
NYX	GO:0031012	extracellular matrix	Component	IBA	True	True
NYX	GO:0038023	signaling receptor activity	Function	IBA	True	True
DUSP21	GO:0004721	phosphoprotein phosphatase activity	Function	IEA	True	True
DUSP21	GO:0004722	protein serine/threonine phosphatase activity	Function	IEA	True	True
DUSP21	GO:0004725	protein tyrosine phosphatase activity	Function	IBA	True	True
DUSP21	GO:0004725	protein tyrosine phosphatase activity	Function	IDA	True	True
DUSP21	GO:0004725	protein tyrosine phosphatase activity	Function	IEA	True	True
DUSP21	GO:0005515	protein binding	Function	IPI	True	True
DUSP21	GO:0005634	nucleus	Component	IDA	True	True
DUSP21	GO:0005634	nucleus	Component	IEA	True	True
DUSP21	GO:0005737	cytoplasm	Component	IBA	True	True
DUSP21	GO:0005737	cytoplasm	Component	IDA	True	True
DUSP21	GO:0005737	cytoplasm	Component	IEA	True	True
DUSP21	GO:0005739	mitochondrion	Component	IEA	True	True
DUSP21	GO:0005743	mitochondrial inner membrane	Component	IEA	True	True
DUSP21	GO:0005759	mitochondrial matrix	Component	IEA	True	True
DUSP21	GO:0005856	cytoskeleton	Component	IEA	True	True
DUSP21	GO:0005929	cilium	Component	IEA	True	True
DUSP21	GO:0016020	membrane	Component	IEA	True	True
DUSP21	GO:0016787	hydrolase activity	Function	IEA	True	True
DUSP21	GO:0017017	MAP kinase tyrosine/serine/threonine phosphatase activity	Function	IEA	True	True
DUSP21	GO:0030317	flagellated sperm motility	Process	IEA	True	True
DUSP21	GO:0030317	flagellated sperm motility	Process	ISS	True	True
DUSP21	GO:0031514	motile cilium	Component	IEA	True	True
DUSP21	GO:0035335	peptidyl-tyrosine dephosphorylation	Process	IDA	True	True
DUSP21	GO:0036126	sperm flagellum	Component	IEA	True	True
DUSP21	GO:0036126	sperm flagellum	Component	ISS	True	True
DUSP21	GO:0042995	cell projection	Component	IEA	True	True
DUSP21	GO:0160111	axonemal A tubule inner sheath	Component	IEA	True	True
DUSP21	GO:0160111	axonemal A tubule inner sheath	Component	ISS	True	True
APOO	GO:0000139	Golgi membrane	Component	IDA	True	True
APOO	GO:0000139	Golgi membrane	Component	IEA	True	True
APOO	GO:0001401	SAM complex	Component	HDA	True	True
APOO	GO:0005515	protein binding	Function	IPI	True	True
APOO	GO:0005576	extracellular region	Component	IDA	True	True
APOO	GO:0005576	extracellular region	Component	IEA	True	True
APOO	GO:0005615	extracellular space	Component	ISS	True	True
APOO	GO:0005739	mitochondrion	Component	HDA	True	True
APOO	GO:0005739	mitochondrion	Component	HTP	True	True
APOO	GO:0005739	mitochondrion	Component	IDA	True	True
APOO	GO:0005739	mitochondrion	Component	IEA	True	True
APOO	GO:0005743	mitochondrial inner membrane	Component	IDA	True	True
APOO	GO:0005743	mitochondrial inner membrane	Component	IEA	True	True
APOO	GO:0005743	mitochondrial inner membrane	Component	NAS	True	True
APOO	GO:0005783	endoplasmic reticulum	Component	IEA	True	True
APOO	GO:0005789	endoplasmic reticulum membrane	Component	IDA	True	True
APOO	GO:0005789	endoplasmic reticulum membrane	Component	IEA	True	True
APOO	GO:0005794	Golgi apparatus	Component	IEA	True	True
APOO	GO:0005829	cytosol	Component	IDA	True	True
APOO	GO:0006869	lipid transport	Process	IEA	True	True
APOO	GO:0007007	inner mitochondrial membrane organization	Process	IC	True	True
APOO	GO:0016020	membrane	Component	IEA	True	True
APOO	GO:0034361	very-low-density lipoprotein particle	Component	IEA	True	True
APOO	GO:0034362	low-density lipoprotein particle	Component	IEA	True	True
APOO	GO:0034364	high-density lipoprotein particle	Component	IEA	True	True
APOO	GO:0042407	cristae formation	Process	IBA	True	True
APOO	GO:0042407	cristae formation	Process	IEA	True	True
APOO	GO:0042407	cristae formation	Process	IMP	True	True
APOO	GO:0042407	cristae formation	Process	NAS	True	True
APOO	GO:0044284	mitochondrial crista junction	Component	NAS	True	True
APOO	GO:0061617	MICOS complex	Component	HDA	True	True
APOO	GO:0061617	MICOS complex	Component	IBA	True	True
APOO	GO:0061617	MICOS complex	Component	IDA	True	True
APOO	GO:0061617	MICOS complex	Component	IEA	True	True
APOO	GO:0061617	MICOS complex	Component	NAS	True	True
APOO	GO:0140275	MIB complex	Component	HDA	True	True
HMGN5	GO:0000785	chromatin	Component	IEA	True	True
HMGN5	GO:0003677	DNA binding	Function	IEA	True	True
HMGN5	GO:0003682	chromatin binding	Function	IEA	True	True
HMGN5	GO:0003682	chromatin binding	Function	NAS	True	True
HMGN5	GO:0003723	RNA binding	Function	HDA	True	True
HMGN5	GO:0005634	nucleus	Component	IEA	True	True
HMGN5	GO:0005634	nucleus	Component	NAS	True	True
HMGN5	GO:0005654	nucleoplasm	Component	IDA	True	True
HMGN5	GO:0005739	mitochondrion	Component	IDA	True	True
HMGN5	GO:0006325	chromatin organization	Process	IEA	True	True
HMGN5	GO:0006355	regulation of DNA-templated transcription	Process	NAS	True	True
HMGN5	GO:0008284	positive regulation of cell population proliferation	Process	IMP	True	True
HMGN5	GO:0010628	positive regulation of gene expression	Process	IMP	True	True
HMGN5	GO:0031492	nucleosomal DNA binding	Function	IEA	True	True
HMGN5	GO:0043066	negative regulation of apoptotic process	Process	IMP	True	True
HMGN5	GO:0045893	positive regulation of DNA-templated transcription	Process	NAS	True	True
NKAP	GO:0000122	negative regulation of transcription by RNA polymerase II	Process	IEA	True	True
NKAP	GO:0000122	negative regulation of transcription by RNA polymerase II	Process	IMP	True	True
NKAP	GO:0003682	chromatin binding	Function	IBA	True	True
NKAP	GO:0003682	chromatin binding	Function	IDA	True	True
NKAP	GO:0003682	chromatin binding	Function	IEA	True	True
NKAP	GO:0003723	RNA binding	Function	HDA	True	True
NKAP	GO:0005515	protein binding	Function	IPI	True	True
NKAP	GO:0005634	nucleus	Component	IBA	True	True
NKAP	GO:0005634	nucleus	Component	IEA	True	True
NKAP	GO:0005654	nucleoplasm	Component	IDA	True	True
NKAP	GO:0005654	nucleoplasm	Component	TAS	True	True
NKAP	GO:0005829	cytosol	Component	IDA	True	True
NKAP	GO:0007219	Notch signaling pathway	Process	IEA	True	True
NKAP	GO:0030097	hemopoiesis	Process	IEA	True	True
NKAP	GO:0030851	granulocyte differentiation	Process	IEA	True	True
NKAP	GO:0031490	chromatin DNA binding	Function	IEA	True	True
NKAP	GO:0033077	T cell differentiation in thymus	Process	IEA	True	True
NKAP	GO:0035019	somatic stem cell population maintenance	Process	IEA	True	True
NKAP	GO:0045892	negative regulation of DNA-templated transcription	Process	IBA	True	True
NKAP	GO:0045892	negative regulation of DNA-templated transcription	Process	IDA	True	True
NKAP	GO:0046638	positive regulation of alpha-beta T cell differentiation	Process	IMP	True	True
NKAP	GO:0071425	hematopoietic stem cell proliferation	Process	IEA	True	True
RNF128	GO:0001818	negative regulation of cytokine production	Process	IEA	True	True
RNF128	GO:0005515	protein binding	Function	IPI	True	True
RNF128	GO:0005737	cytoplasm	Component	IBA	True	True
RNF128	GO:0005737	cytoplasm	Component	IEA	True	True
RNF128	GO:0005770	late endosome	Component	IBA	True	True
RNF128	GO:0005770	late endosome	Component	IEA	True	True
RNF128	GO:0005783	endoplasmic reticulum	Component	IBA	True	True
RNF128	GO:0005783	endoplasmic reticulum	Component	IEA	True	True
RNF128	GO:0005794	Golgi apparatus	Component	IBA	True	True
RNF128	GO:0005794	Golgi apparatus	Component	IEA	True	True
RNF128	GO:0005829	cytosol	Component	TAS	True	True
RNF128	GO:0005856	cytoskeleton	Component	IEA	True	True
RNF128	GO:0006511	ubiquitin-dependent protein catabolic process	Process	IBA	True	True
RNF128	GO:0006511	ubiquitin-dependent protein catabolic process	Process	NAS	True	True
RNF128	GO:0008270	zinc ion binding	Function	IEA	True	True
RNF128	GO:0012505	endomembrane system	Component	IEA	True	True
RNF128	GO:0016020	membrane	Component	IEA	True	True
RNF128	GO:0016567	protein ubiquitination	Process	IEA	True	True
RNF128	GO:0016740	transferase activity	Function	IEA	True	True
RNF128	GO:0031647	regulation of protein stability	Process	IMP	True	True
RNF128	GO:0046872	metal ion binding	Function	IEA	True	True
RNF128	GO:0048471	perinuclear region of cytoplasm	Component	IEA	True	True
RNF128	GO:0061462	protein localization to lysosome	Process	IC	True	True
RNF128	GO:0061630	ubiquitin protein ligase activity	Function	IBA	True	True
RNF128	GO:0061630	ubiquitin protein ligase activity	Function	IEA	True	True
RNF128	GO:0061630	ubiquitin protein ligase activity	Function	TAS	True	True
RNF128	GO:1904352	positive regulation of protein catabolic process in the vacuole	Process	IC	True	True
MAP7D3	GO:0000226	microtubule cytoskeleton organization	Process	IBA	True	True
MAP7D3	GO:0000226	microtubule cytoskeleton organization	Process	IDA	True	True
MAP7D3	GO:0000226	microtubule cytoskeleton organization	Process	IEA	True	True
MAP7D3	GO:0005737	cytoplasm	Component	IEA	True	True
MAP7D3	GO:0005819	spindle	Component	IEA	True	True
MAP7D3	GO:0005856	cytoskeleton	Component	IEA	True	True
MAP7D3	GO:0008017	microtubule binding	Function	IDA	True	True
MAP7D3	GO:0015630	microtubule cytoskeleton	Component	IBA	True	True
MAP7D3	GO:0015630	microtubule cytoskeleton	Component	IEA	True	True
MAP7D3	GO:0015631	tubulin binding	Function	IDA	True	True
MAP7D3	GO:0016020	membrane	Component	HDA	True	True
MAP7D3	GO:0046785	microtubule polymerization	Process	IDA	True	True
MORC4	GO:0005515	protein binding	Function	IPI	True	True
MORC4	GO:0005634	nucleus	Component	IBA	True	True
MORC4	GO:0005634	nucleus	Component	IEA	True	True
MORC4	GO:0005654	nucleoplasm	Component	IBA	True	True
MORC4	GO:0005654	nucleoplasm	Component	IDA	True	True
MORC4	GO:0005654	nucleoplasm	Component	IEA	True	True
MORC4	GO:0006325	chromatin organization	Process	IEA	True	True
MORC4	GO:0008270	zinc ion binding	Function	IEA	True	True
MORC4	GO:0016887	ATP hydrolysis activity	Function	IEA	True	True
MORC4	GO:0046872	metal ion binding	Function	IEA	True	True
MORC4	GO:0140002	histone H3K4me3 reader activity	Function	IDA	True	True
DIPK2B	GO:0005576	extracellular region	Component	IEA	True	True
ALG13	GO:0003824	catalytic activity	Function	IEA	True	True
ALG13	GO:0004577	N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase activity	Function	IDA	True	True
ALG13	GO:0004577	N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase activity	Function	IDA	True	True
ALG13	GO:0004577	N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase activity	Function	IEA	True	True
ALG13	GO:0004577	N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase activity	Function	IMP	True	True
ALG13	GO:0004843	cysteine-type deubiquitinase activity	Function	IDA	True	True
ALG13	GO:0004843	cysteine-type deubiquitinase activity	Function	IEA	True	True
ALG13	GO:0005515	protein binding	Function	IPI	True	True
ALG13	GO:0005737	cytoplasm	Component	IEA	True	True
ALG13	GO:0005783	endoplasmic reticulum	Component	IEA	True	True
ALG13	GO:0005789	endoplasmic reticulum membrane	Component	IEA	True	True
ALG13	GO:0005789	endoplasmic reticulum membrane	Component	TAS	True	True
ALG13	GO:0006487	protein N-linked glycosylation	Process	IMP	True	True
ALG13	GO:0006488	dolichol-linked oligosaccharide biosynthetic process	Process	IEA	True	True
ALG13	GO:0006488	dolichol-linked oligosaccharide biosynthetic process	Process	IMP	True	True
ALG13	GO:0006508	proteolysis	Process	IEA	True	True
ALG13	GO:0008233	peptidase activity	Function	IEA	True	True
ALG13	GO:0008234	cysteine-type peptidase activity	Function	IEA	True	True
ALG13	GO:0016020	membrane	Component	IEA	True	True
ALG13	GO:0016740	transferase activity	Function	IEA	True	True
ALG13	GO:0016757	glycosyltransferase activity	Function	IEA	True	True
ALG13	GO:0016758	hexosyltransferase activity	Function	IEA	True	True
ALG13	GO:0016787	hydrolase activity	Function	IEA	True	True
ALG13	GO:0043541	UDP-N-acetylglucosamine transferase complex	Component	IDA	True	True
ALG13	GO:0043541	UDP-N-acetylglucosamine transferase complex	Component	IDA	True	True
ALG13	GO:0098554	cytoplasmic side of endoplasmic reticulum membrane	Component	IGI	True	True
TASL	GO:0002376	immune system process	Process	IEA	True	True
TASL	GO:0005515	protein binding	Function	IPI	True	True
TASL	GO:0005634	nucleus	Component	IEA	True	True
TASL	GO:0005654	nucleoplasm	Component	IDA	True	True
TASL	GO:0005737	cytoplasm	Component	IEA	True	True
TASL	GO:0005764	lysosome	Component	IEA	True	True
TASL	GO:0005765	lysosomal membrane	Component	IEA	True	True
TASL	GO:0005768	endosome	Component	IEA	True	True
TASL	GO:0005829	cytosol	Component	IDA	True	True
TASL	GO:0005829	cytosol	Component	TAS	True	True
TASL	GO:0010008	endosome membrane	Component	IEA	True	True
TASL	GO:0016020	membrane	Component	IEA	True	True
TASL	GO:0034121	regulation of toll-like receptor signaling pathway	Process	IEA	True	True
TASL	GO:0034157	positive regulation of toll-like receptor 7 signaling pathway	Process	IMP	True	True
TASL	GO:0034161	positive regulation of toll-like receptor 8 signaling pathway	Process	IMP	True	True
TASL	GO:0035751	regulation of lysosomal lumen pH	Process	IBA	True	True
TASL	GO:0035751	regulation of lysosomal lumen pH	Process	IDA	True	True
TASL	GO:0036020	endolysosome membrane	Component	IDA	True	True
TASL	GO:0045087	innate immune response	Process	IEA	True	True
TASL	GO:0045089	positive regulation of innate immune response	Process	IDA	True	True
KLHL15	GO:0005515	protein binding	Function	IPI	True	True
KLHL15	GO:0005634	nucleus	Component	IBA	True	True
KLHL15	GO:0005634	nucleus	Component	IDA	True	True
KLHL15	GO:0005634	nucleus	Component	IEA	True	True
KLHL15	GO:0006511	ubiquitin-dependent protein catabolic process	Process	IDA	True	True
KLHL15	GO:0016567	protein ubiquitination	Process	IEA	True	True
KLHL15	GO:0031463	Cul3-RING ubiquitin ligase complex	Component	IDA	True	True
KLHL15	GO:0031463	Cul3-RING ubiquitin ligase complex	Component	IEA	True	True
KLHL15	GO:0071630	nuclear protein quality control by the ubiquitin-proteasome system	Process	IBA	True	True
KLHL15	GO:0071630	nuclear protein quality control by the ubiquitin-proteasome system	Process	IDA	True	True
KLHL15	GO:1990756	ubiquitin-like ligase-substrate adaptor activity	Function	IDA	True	True
KLHL15	GO:2000042	negative regulation of double-strand break repair via homologous recombination	Process	IDA	True	True
PPP1R2C	GO:0004864	protein phosphatase inhibitor activity	Function	IBA	True	True
PPP1R2C	GO:0004864	protein phosphatase inhibitor activity	Function	IEA	True	True
PPP1R2C	GO:0004864	protein phosphatase inhibitor activity	Function	NAS	True	True
PPP1R2C	GO:0005515	protein binding	Function	IPI	True	True
PPP1R2C	GO:0009966	regulation of signal transduction	Process	IEA	True	True
PPP1R2C	GO:0035556	intracellular signal transduction	Process	IBA	True	True
GPRASP3	GO:0005515	protein binding	Function	IPI	True	True
